timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685389674397,3,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389674436,1,Home,200,OK,Thread Group 1-1,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389674436,0,Home-0,302,Found,Thread Group 1-1,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389674436,1,Home-1,200,OK,Thread Group 1-1,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389674452,4,Login,200,OK,Thread Group 1-13,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389674452,3,Login-0,302,Found,Thread Group 1-13,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685389674455,1,Login-1,200,OK,Thread Group 1-13,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389674614,2,Reptiles,200,OK,Thread Group 1-10,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389674629,3,Sign Out,200,OK,Thread Group 1-6,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389674629,1,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389674631,1,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389674682,7,Home,200,OK,Thread Group 1-2,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389674682,3,Home-0,302,Found,Thread Group 1-2,,true,,146,195,25,25,http://localhost:8080/jpetstore,3,0,0
1685389674685,4,Home-1,200,OK,Thread Group 1-2,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,4,0,0
1685389674761,4,Login,200,OK,Thread Group 1-14,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389674761,2,Login-0,302,Found,Thread Group 1-14,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389674763,2,Login-1,200,OK,Thread Group 1-14,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389674788,2,Sign In,200,OK,Thread Group 1-23,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389675056,8,Login,200,OK,Thread Group 1-15,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685389675056,6,Login-0,302,Found,Thread Group 1-15,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1685389675062,2,Login-1,200,OK,Thread Group 1-15,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389675085,3,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389675085,2,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389675087,1,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389675191,1,Reptiles,200,OK,Thread Group 1-11,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389675196,4,Home,200,OK,Thread Group 1-3,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389675196,1,Home-0,302,Found,Thread Group 1-3,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389675197,3,Home-1,200,OK,Thread Group 1-3,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389675228,2,Sign In,200,OK,Thread Group 1-24,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389675355,2,Home,200,OK,Thread Group 1-4,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389675355,1,Home-0,302,Found,Thread Group 1-4,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389675356,1,Home-1,200,OK,Thread Group 1-4,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389675526,6,Login,200,OK,Thread Group 1-16,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389675526,3,Login-0,302,Found,Thread Group 1-16,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685389675529,3,Login-1,200,OK,Thread Group 1-16,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389675552,2,Sign In,200,OK,Thread Group 1-25,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389675840,4,Sign Out,200,OK,Thread Group 1-8,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389675840,2,Sign Out-0,302,Found,Thread Group 1-8,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389675842,2,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389675951,3,Main Catalog,200,OK,Thread Group 1-1,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389675954,3,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389675954,1,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389675955,2,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389675965,3,Login,200,OK,Thread Group 1-17,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389675965,2,Login-0,302,Found,Thread Group 1-17,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389675967,1,Login-1,200,OK,Thread Group 1-17,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389675967,2,Reptiles,200,OK,Thread Group 1-12,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389675974,2,Home,200,OK,Thread Group 1-5,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389675974,0,Home-0,302,Found,Thread Group 1-5,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389675974,2,Home-1,200,OK,Thread Group 1-5,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389676033,2,Reptiles,200,OK,Thread Group 1-13,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389676179,13,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389676179,1,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389676180,12,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1685389676193,4,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389676193,4,Home,200,OK,Thread Group 1-6,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389676193,1,Home-0,302,Found,Thread Group 1-6,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389676195,2,Home-1,200,OK,Thread Group 1-6,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389676325,7,Login,200,OK,Thread Group 1-18,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389676325,2,Login-0,302,Found,Thread Group 1-18,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389676328,4,Login-1,200,OK,Thread Group 1-18,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389676355,2,Reptiles,200,OK,Thread Group 1-14,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389676569,2,Reptiles,200,OK,Thread Group 1-15,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389676637,3,Home,200,OK,Thread Group 1-7,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389676637,0,Home-0,302,Found,Thread Group 1-7,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389676637,3,Home-1,200,OK,Thread Group 1-7,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389676694,3,Sign Out,200,OK,Thread Group 1-11,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389676694,2,Sign Out-0,302,Found,Thread Group 1-11,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389676696,1,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389676711,2,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389676734,4,Login,200,OK,Thread Group 1-19,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389676734,3,Login-0,302,Found,Thread Group 1-19,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685389676737,1,Login-1,200,OK,Thread Group 1-19,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389676891,1,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389677043,1,Reptiles,200,OK,Thread Group 1-16,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389677142,8,Login,200,OK,Thread Group 1-20,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389677142,5,Login-0,302,Found,Thread Group 1-20,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685389677147,3,Login-1,200,OK,Thread Group 1-20,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389677384,1,Home,200,OK,Thread Group 1-8,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389677384,1,Home-0,302,Found,Thread Group 1-8,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389677385,0,Home-1,200,OK,Thread Group 1-8,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389677468,6,Sign In,200,OK,Thread Group 1-1,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,6,0,0
1685389677494,2,Home,200,OK,Thread Group 1-9,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389677494,1,Home-0,302,Found,Thread Group 1-9,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389677495,1,Home-1,200,OK,Thread Group 1-9,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389677511,1,Reptiles,200,OK,Thread Group 1-17,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389677537,9,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389677537,4,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1685389677541,5,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389677561,3,Login,200,OK,Thread Group 1-21,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389677561,2,Login-0,302,Found,Thread Group 1-21,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389677563,1,Login-1,200,OK,Thread Group 1-21,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389677563,6,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389677563,1,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389677564,5,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389677569,2,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389677749,3,Sign In,200,OK,Thread Group 1-2,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,3,0,0
1685389677779,2,Main Catalog,200,OK,Thread Group 1-6,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389677774,8,Home,200,OK,Thread Group 1-10,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389677774,0,Home-0,302,Found,Thread Group 1-10,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389677774,8,Home-1,200,OK,Thread Group 1-10,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,8,0,0
1685389677849,13,Reptiles,200,OK,Thread Group 1-18,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,13,0,0
1685389677892,4,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389677892,2,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389677894,2,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389677971,2,Login,200,OK,Thread Group 1-22,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389677971,2,Login-0,302,Found,Thread Group 1-22,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389677973,0,Login-1,200,OK,Thread Group 1-22,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1685389678134,8,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389678134,1,Sign Out-0,302,Found,Thread Group 1-15,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389678135,7,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685389678168,2,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389678245,1,Sign In,200,OK,Thread Group 1-3,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389678284,3,Home,200,OK,Thread Group 1-11,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389678284,1,Home-0,302,Found,Thread Group 1-11,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389678285,2,Home-1,200,OK,Thread Group 1-11,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389678326,3,Reptiles,200,OK,Thread Group 1-19,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685389678424,2,Sign In,200,OK,Thread Group 1-4,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389678458,4,Login,200,OK,Thread Group 1-23,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389678458,2,Login-0,302,Found,Thread Group 1-23,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389678460,2,Login-1,200,OK,Thread Group 1-23,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389678626,9,Sign Out,200,OK,Thread Group 1-16,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389678626,1,Sign Out-0,302,Found,Thread Group 1-16,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389678628,7,Sign Out-1,200,OK,Thread Group 1-16,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685389678723,1,Reptiles,200,OK,Thread Group 1-20,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389678819,11,Login,200,OK,Thread Group 1-24,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389678819,5,Login-0,302,Found,Thread Group 1-24,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685389678824,6,Login-1,200,OK,Thread Group 1-24,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685389678912,1,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389679041,4,Sign Out,200,OK,Thread Group 1-17,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389679041,2,Sign Out-0,302,Found,Thread Group 1-17,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389679043,2,Sign Out-1,200,OK,Thread Group 1-17,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389679042,4,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389679083,1,Sign In,200,OK,Thread Group 1-5,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389679103,3,Home,200,OK,Thread Group 1-13,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389679103,1,Home-0,302,Found,Thread Group 1-13,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389679104,2,Home-1,200,OK,Thread Group 1-13,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389679103,5,Reptiles,200,OK,Thread Group 1-21,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685389679150,3,Home,200,OK,Thread Group 1-12,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389679150,1,Home-0,302,Found,Thread Group 1-12,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389679151,2,Home-1,200,OK,Thread Group 1-12,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389679162,6,Login,200,OK,Thread Group 1-25,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389679162,3,Login-0,302,Found,Thread Group 1-25,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685389679166,2,Login-1,200,OK,Thread Group 1-25,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389679341,3,Sign In,200,OK,Thread Group 1-6,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,3,0,0
1685389679367,2,Main Catalog,200,OK,Thread Group 1-10,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389679428,1,Home,200,OK,Thread Group 1-14,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
